start_time,close_time,request_id,type,department,address,zipcode,status,problem_category,problem,location_type,park_district,large_crew,material_type,material_condition,description,lat,lon,case_id,parent_case_id,year,geometry
2023/03/31 12:30,2023/07/17 17:58,15798101,Janitorial Maintenance,Parks & Recreation,5100 PINE ST,19143.0,Closed,Janitorial Maintenance,Trash,Park,,No,,,in the park someone turned over all the trash cans every where needs to be addressed,39.9533839,-75.2252219,5008Y000029HNIq,5008Y000029FJRe,2023,POINT (480762.0508823637 4422607.589217655)
2023/04/05 09:22,2023/05/16 11:31,15806695,Janitorial Maintenance,Parks & Recreation,200-64 E OLNEY AVE,19120.0,Closed,Janitorial Maintenance,Trash,Playground,,Yes,Other,Litter,"On the 200 east clarkson avenue 19120 block, there is a lot of trash on the GRASS, SIDEWALK, STREET, and in the PLAYGROUND GRASS on the Clarkson Street side.  The people who CUT the grass for the playground, don't pick up the trash before cutting the grass, they just cut the grass with the TRASH THERE! Please clean up the trash on the block of 200 east clarkson avenue Philadelphia. pa. 19120,. This is our 5 COMPLAINT, thank you.",40.0349087,-75.1186812,5008Y000029qKdY,,2023,POINT (489874.5678226258 4431638.500260085)
2023/04/05 11:49,2023/05/12 16:39,15807380,Janitorial Maintenance,Parks & Recreation,345 N 12TH ST,19107.0,Closed,Janitorial Maintenance,Trash; Litter,Park,,No,,,Customer reported someone left  pink bag that was left near the rail  swing.,39.9589713,-75.1583192,5008Y000029qOux,,2023,POINT (486477.832922443 4423215.448835572)
2023/04/05 13:21,,15807802,Janitorial Maintenance,Parks & Recreation,W PASSYUNK AVE & S 72ND ST,,In-Progress,Janitorial Maintenance,Trash; Litter,Park,na,No,,,"Trash and litter are cluttering the field , grass is high and there is other debris caller reporting for a friend didn't wanna leave contact",39.9134115,-75.2389004,5008Y000029qRr3,,2023,POINT (479581.7888004916 4418174.12694577)
2023/04/07 14:54,,15811776,Janitorial Maintenance,Parks & Recreation,1201-99 S FRONT ST,19147.0,In-Progress,Janitorial Maintenance,Trash,Playground,,Yes,,,"There's a big plywood makeshift box and a heavy concrete parking divider in/near the basketball court. They are safety hazards. Please remove them.

There's a big plywood makeshift box and a heavy concrete parking divider in/near the basketball court. They are safety hazards. Please remove them.",39.9315405,-75.146024,5008Y000029rCHW,,2023,POINT (487522.9941280087 4420169.134172948)
2023/04/11 14:51,,15818363,Janitorial Maintenance,Parks & Recreation,5100 PINE ST,19143.0,New,Janitorial Maintenance,Trash,Playground,,No,,,"On playground, not sure if anyone is staying here but play equipment has been covered for a few days

Where on the property is the structure?: On the play ground",39.9533839,-75.2252219,5008Y000029sGqK,,2023,POINT (480762.0508823637 4422607.589217655)
2023/04/12 08:36,,15819612,Janitorial Maintenance,Parks & Recreation,100 E GODFREY AVE,19120.0,In-Progress,Janitorial Maintenance,Trash,Recreation Center,,Yes,,,trash and dbris needs to be cleaned up,40.0440216,-75.1164134,5008Y000029sUM3,,2023,POINT (490069.3700625636 4432649.694963598)
2023/04/12 19:16,2023/05/16 11:18,15822383,Janitorial Maintenance,Parks & Recreation,6000 N 5TH ST,19120.0,Closed,Janitorial Maintenance,Trash,Park,,No,,,overflown trash bins,40.043043,-75.129109,5008Y000029sowv,,2023,POINT (488986.2157860698 4432542.571970612)
2023/04/13 10:52,2024/01/19 16:42,15823379,Janitorial Maintenance,Parks & Recreation,7301 TORRESDALE AVE,19136.0,Closed,Janitorial Maintenance,Trash,Playground,,No,,,broken equipment (basketball hoop hanging and bent) excessive broken glass and trash also throughout,40.0307778,-75.033815,5008Y000029szoX,,2023,POINT (497114.8580681969 4431173.810084695)
2023/04/14 08:29,2023/04/19 16:50,15825605,Janitorial Maintenance,Parks & Recreation,4901 RIDGE AVE,19128.0,Closed,Janitorial Maintenance,Litter,Park,,No,Other,Litter,"This intersection of Ridge Ave. and the Wissahickon Bike Trail is heavily littered. There is no trash can there, and people waiting for busses cast their litter everywhere.


Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: No
Is the trash in the bike lane, street or the sidewalk?: Sidewalk",40.0150379,-75.207065,5008Y000029tKvs,,2023,POINT (482328.8649497918 4429446.812209434)
2023/04/14 18:15,,15827794,Janitorial Maintenance,Parks & Recreation,1740 CATHARINE ST,19146.0,In-Progress,Janitorial Maintenance,Trash,Recreation Center,,No,Other,Litter,"The basketball courts at Marian Webster rec center DESPERATELY needs trash cans/recycling bins. There are plastic bottles and other trash EVERYWHERE. It is maybe the simplest thing to resolve


Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: No
Is the trash in the bike lane, street or the sidewalk?: Sidewalk",39.9415474,-75.1722513,5008Y000029tagA,,2023,POINT (485284.1474833367 4421283.786102207)
2023/04/14 21:54,2023/04/28 14:58,15827910,Janitorial Maintenance,Parks & Recreation,WELSH RD & WINCHESTER AVE,,Closed,Janitorial Maintenance,Trash; Spill,Park,,No,,,"Large Crew & Heavy Machinery To Clean Up?: No
Name of the park: Pennypack Park
Describe the issue: Construction material dumped into park
Exact location within the park: At street level",40.0507805,-75.026754,5008Y000029tcg7,,2023,POINT (497717.9791565022 4433393.7250286415)
2023/04/15 06:41,2023/04/21 11:56,15827971,Janitorial Maintenance,Parks & Recreation,3001 JEFFERSON ST,19121.0,Closed,Janitorial Maintenance,Trash; Litter,Playground,,No,,,"Name of the park: Jefferson Street Playground
Describe the issue: Trash and litter everywhere
Exact location within the park: Entire park
Large Crew & Heavy Machinery To Clean Up?: No",39.9792318,-75.184578,5008Y000029teDz,,2023,POINT (484239.7004382437 4425468.466399813)
2023/04/16 10:20,,15828553,Janitorial Maintenance,Parks & Recreation,MOUNT PLEASANT DR & RESERVOIR DR,19121.0,New,Janitorial Maintenance,Litter,Park,,Yes,Appliances,Litter,"Busted safe dumped off of the Boxers Trail in Fairmount Park behind Rockland mansion


Is the trash in the bike lane, street or the sidewalk?: Sidewalk
Large Crew & Heavy Machinery To Clean Up?: Yes
Is there commercial hazardous waste?: No",39.9870656,-75.1968851,5008Y00002AVa9V,,2023,POINT (483190.77069362695 4426340.187560704)
2023/04/18 07:51,2024/08/07 16:00,15832627,Janitorial Maintenance,Parks & Recreation,E ROOSEVELT BLVD & SANDYFORD AVE,19152.0,Closed,Janitorial Maintenance,Trash; Litter,Park,,No,Construction Materials,Construction Debris,"ILLEGAL DUMPING ...2811 SANDYFORD AVE

Discarded items appear to be two (2) 8'x6 wooden planks ...


Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: No
Is the trash in the bike lane, street or the sidewalk?: Sidewalk",40.0470401,-75.0513688,5008Y00002AW8lz,5008Y000029syOd,2023,POINT (495618.1848812377 4432979.494710128)
2023/04/18 07:56,,15832633,Janitorial Maintenance,Parks & Recreation,REVERE ST & SANDYFORD AVE,19152.0,In-Progress,Janitorial Maintenance,Trash; Litter,Park,,Yes,Construction Materials,Construction Debris,"ILLEGAL DUMPING ?2851 SANDYFORD AVE

Discarded item appears to be a pile of fragmented brick/concrete ...


Large Crew & Heavy Machinery To Clean Up?: Yes
Is there commercial hazardous waste?: No
Is the trash in the bike lane, street or the sidewalk?: Sidewalk",40.046802,-75.0495769,5008Y00002AW8qP,,2023,POINT (495771.02121535403 4432952.981087206)
2023/04/18 11:12,,15833513,Janitorial Maintenance,Parks & Recreation,MOUNT PLEASANT DR & RESERVOIR DR,19121.0,New,Janitorial Maintenance,Trash,Park,,Yes,,,ATM machine dumped,39.9870656,-75.1968851,5008Y00002AWCnl,,2023,POINT (483190.77069362695 4426340.187560704)
2023/04/19 16:20,2023/05/12 16:06,15838033,Janitorial Maintenance,Parks & Recreation,2345-49 RACE ST,19103.0,Closed,Janitorial Maintenance,Trash; Litter,Park,,No,,,"Litter that includes feces/excrement in the bleachers.

 Custom Fields: 
Custom fields:
Name of the park: Fairmount Park
Describe the issue: Litter with feces/excrement
Exact location within the park: Schuylkill River grandstand
Large Crew & Heavy Machinery To Clean Up?: No",39.9581367,-75.1778995,5008Y00002AWpPu,,2023,POINT (484805.27852043783 4423125.9683541125)
2023/04/20 12:08,,15839591,Janitorial Maintenance,Parks & Recreation,6250 FRONTENAC ST,19111.0,New,Janitorial Maintenance,Trash,Playground,,No,,,"Customer reported on the Somerdale side of the Playground there are trash bags,trash and debris.",40.0401744,-75.0821284,5008Y00002AX64d,,2023,POINT (492993.654170413 4432219.430017792)
2023/04/21 13:09,,15842455,Janitorial Maintenance,Parks & Recreation,BROCKTON RD & PENNWOOD RD,,In-Progress,Janitorial Maintenance,Glass; Trash,Park,,No,,,overgrown weeds and trash dumped where Brockton RD and Pennwood Rd meet,39.9754143,-75.2604572,5008Y00002AXWsP,,2023,POINT (477759.4667181761 4425060.92920779)
2023/04/22 12:05,,15843737,Janitorial Maintenance,Parks & Recreation,1637 S 49TH ST,19143.0,New,Janitorial Maintenance,Trash; Litter,Park,,No,Other,Litter,"Is the trash in the bike lane, street or the sidewalk?: Sidewalk
Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: No",39.9383443,-75.209045,5008Y00002AXm8n,,2023,POINT (482139.93615711224 4420934.991624311)
2023/04/24 09:33,2023/05/18 14:16,15844819,Janitorial Maintenance,Parks & Recreation,901-47 N 8TH ST,19123.0,Closed,Janitorial Maintenance,Trash; Litter,Park,,Yes,Other,Litter,"There is a group of people (at least 100 people each week) who play a soccer tournament in Poplar Park every Saturday morning. They leave piles of trash behind every week, most of it is unbagged. There are broken beer bottles, chicken bones and other food waste, metal bottle caps, used toilet paper all over the park. For people who use the park throughout the week - people with kids, walking their dogs, playing sports, working out, all the trash is very hazardous. They also bring port-a-potties and there is toilet paper with human waste left in the parl. It's great the park is being used for community events but anyone using the park has GOT to clean up their trash every week and not leave the park filled with piles of trash strewn all over the park.


Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: No
Is the trash in the bike lane, street or the sidewalk?: Sidewalk",39.9687651,-75.1503218,5008Y00002AY5Ix,,2023,POINT (487162.72920195706 4424301.277133363)
2023/04/24 09:58,,15844934,Janitorial Maintenance,Parks & Recreation,7512 SAINT MARTINS LN,19118.0,New,Janitorial Maintenance,Trash; Litter,Park,,Yes,,,"Trash Bags, Toilets etc. on slope off a street near Creisham Valley.


How do you access rear?: it's in the park as inidicared
Access to Rear of Property?: Yes
Is problem in the rear of the property?: No
Specific Location: Wissahickon Park across the street from this address",40.0610791,-75.2019809,5008Y00002AY3zL,,2023,POINT (482774.336181862 4434555.97842172)
2023/04/25 14:58,2023/05/18 14:16,15849313,Janitorial Maintenance,Parks & Recreation,901-47 N 8TH ST,19123.0,Closed,Janitorial Maintenance,Trash,Other Parks,,No,,,"Hello:
There is trash inside the gate to the East Poplar Ball Field.� The ball field is located on N. Franklin St. between W. Girard and N. Poplar.� The gate is located across from Ascension Manor Apartment 1.� The trash is on the ground from the weekend soccer�matches from last month� and this month.� � �To the Parks Department. Please, please, please do not put trash can on the ball field.� �People who play with their dogs� on the play ground will put their dog� poop in the trash can.� �I cleaned up two trash cans of dog poop before.� Please no trash cans. The soccer match are organized so they must have a permit to be on the ball field. The Parks Department should contact that the group about the trash",39.9687651,-75.1503218,5008Y00002AYh9c,5008Y00002AY5Ix,2023,POINT (487162.72920195706 4424301.277133363)
2023/05/05 11:55,,15881681,Janitorial Maintenance,Parks & Recreation,5153 E TABOR RD,19120.0,New,Janitorial Maintenance,Trash; Litter,Playground,,No,,,trash and needles along play area at Tacony Creek Park along Garland St,40.0316915,-75.1093362,5008Y00002B5Ybj,,2023,POINT (490671.4098345512 4431280.399864499)
2023/05/07 08:17,2023/05/09 11:24,15883802,Janitorial Maintenance,Parks & Recreation,CASTOR AVE & SANGER ST,,Closed,Janitorial Maintenance,Litter,Park,,No,,,"Hello,  I am a residential owner across from the street from a small public park.  The park is located on Castor Ave between Bridge st and Sanger st.  I am requesting a fine placard for dog fecal matter.  Plenty of individuals walk their dog, without picking up the fecal matter?could be found on the sidewalk-all over the grass.   Thank you kindly,  concerned property owner.",40.0306819,-75.0857487,5008Y00002B60vB,,2023,POINT (492683.7932846825 4431166.139779259)
2023/05/07 08:50,2024/08/07 16:20,15883825,Janitorial Maintenance,Parks & Recreation,E ROOSEVELT BLVD & SANDYFORD AVE,19152.0,Closed,Janitorial Maintenance,Trash,Park,,No,Construction Materials,Construction Debris,"ILLEGAL DUMPING ...

Discarded items appear to be two (2) 8'x6 wooden planks ...

Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: No
Is the trash in the bike lane, street or the sidewalk?: Sidewalk",40.0470401,-75.0513688,5008Y00002B6044,5008Y00002AW8lz,2023,POINT (495618.1848812377 4432979.494710128)
2023/05/07 08:55,,15883834,Janitorial Maintenance,Parks & Recreation,BROUS AVE & SANDYFORD AVE,19152.0,New,Janitorial Maintenance,Trash,Park,,Yes,Construction Materials,Construction Debris,"ILLEGAL DUMPING ?

Discarded item appears to be a pile of fragmented brick/concrete ...

Large Crew & Heavy Machinery To Clean Up?: Yes
Is there commercial hazardous waste?: No
Is the trash in the bike lane, street or the sidewalk?: Sidewalk",40.0462479,-75.0477764,5008Y00002B61Ay,,2023,POINT (495924.5733898694 4432891.396954776)
2023/05/08 10:12,,15885041,Janitorial Maintenance,Parks & Recreation,2100 N HOWARD ST,19122.0,In-Progress,Janitorial Maintenance,Trash,Park,,No,,,"Trash cans are full after weekend and needs to be emptied

 Custom Fields: 
Custom fields:
Name of the park: Norris Square park
Describe the issue: Trash cans are full of garbage after weekend and needs to be emptied
Exact location within the park: All around the park
Large Crew & Heavy Machinery To Clean Up?: No",39.98257,-75.1337791,5008Y00002B6EzO,5008Y00001wFxrK,2023,POINT (488577.7514781596 4425831.23038947)
2023/05/09 09:00,2023/07/20 17:29,15888169,Janitorial Maintenance,Parks & Recreation,ADAMS AVE & CRESCENTVILLE RD,,Closed,Janitorial Maintenance,Trash; Litter,Playground,,No,,,"caller states, beer bottles, trash in park, swings broken in playground, tennis net down",40.0427123,-75.1135454,5008Y00002B6dvE,,2023,POINT (490313.8392037046 4432504.0584540805)
2023/05/10 14:24,2023/05/15 14:41,15892539,Janitorial Maintenance,Parks & Recreation,BROWN ST & N 51ST ST,,Closed,Janitorial Maintenance,Trash; Litter,Other Parks,,No,,,"trash dumped in cul de sac next to 5148 brown grassy area,mattresses, bags of trash torn open",39.9656838,-75.2222462,5008Y00002B7Dse,,2023,POINT (481019.62966789346 4423972.112694964)
2023/05/10 17:35,,15893345,Janitorial Maintenance,Parks & Recreation,B ST & E LOUDON ST,,In-Progress,Janitorial Maintenance,Litter,Recreation Center,,No,,,"TRash, liter, beer bottles, bags, and glass",40.0226282,-75.1201363,5008Y00002BSIZE,,2023,POINT (489748.5859924613 4430275.643993668)
2023/05/15 14:08,,15903348,Janitorial Maintenance,Parks & Recreation,PARKER AVE & PECHIN ST,19128.0,New,Janitorial Maintenance,Trash,Park,,No,,,"Name of the park: Kelly Park
Describe the issue: The trash cans have not been emptied in at least two weeks.  Trash is blowing all over the park.  This is a continuing problem that the trash is not emptied.
Exact location within the park: All trash cans
Large Crew & Heavy Machinery To Clean Up?: No",40.0408569,-75.2281044,5008Y00002BYTo9,,2023,POINT (480540.677537617 4432316.870827131)
2023/05/15 22:42,,15904500,Janitorial Maintenance,Parks & Recreation,2466-74 AMBER ST,19125.0,New,Janitorial Maintenance,Trash,Park,,No,,,Description of Problem: Trash is constantly being thrown on the grown in this beautiful green park. Are you able to put a trash can there?,39.9834821,-75.1266812,5008Y00002BYgyQ,,2023,POINT (489183.92420893704 4425931.579212927)
2023/05/16 10:32,2025/05/20 12:40,15905365,Janitorial Maintenance,Parks & Recreation,800 W CUMBERLAND ST,19133.0,Closed,Janitorial Maintenance,Trash; Litter,Recreation Center,,No,Construction Material; Other,Bagged,"Hartranft Pool; bags of trash and concrete dumped on the property 

Is the trash in the bike lane, street or the sidewalk?: Residential or Commercial Property - please contact Philly311
Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: Yes - please contact Philly311",39.989681,-75.146233,5008Y00002BYppA,,2023,POINT (487515.7139501878 4426622.149960429)
2023/05/17 08:32,,15907176,Janitorial Maintenance,Parks & Recreation,ELLA ST & E LOUDON ST,,New,Janitorial Maintenance,Trash,Park,,No,,,Reporting mattress dumped inside of the park closest to ELLA ST & E LOUDON ST,40.0227687,-75.1212593,5008Y00002BZKlU,,2023,POINT (489652.7798859994 4430291.36800588)
2023/05/17 10:01,2023/07/20 17:51,15907598,Janitorial Maintenance,Parks & Recreation,LISTER ST & WINCHESTER AVE,,Closed,Janitorial Maintenance,Trash,Park,,No,,,This is not resolved!  The dumping occurred in Pennypack park at the lister street entrance on Winchester Ave. 8800 is simply an address because I had to provide one and it is actually across the street.  The park has no address. Please revisit this and enter the park!,40.0660221,-75.0356362,5008Y00002BZNwr,,2023,POINT (496961.03628655814 4435085.676129997)
2023/05/17 20:31,,15909743,Janitorial Maintenance,Parks & Recreation,500 WOLF ST,19148.0,In-Progress,Janitorial Maintenance,Trash,Park,,No,,,"Please put in trash cans close to the volleyball court. There?s tons of trash left here every day by the kids who use the court and I think putting a garbage can right by it would help.

 Custom Fields: 
Custom fields:
Name of the park: mifflin sq
Describe the issue: tons of trash left every day, especially around the volleyball court
Exact location within the park: northwest quadrant near volleyball ct
Large Crew & Heavy Machinery To Clean Up?: No",39.9200589,-75.1561426,5008Y00002BoMG0,,2023,POINT (486656.18217224727 4418896.267750082)
2023/05/18 15:04,,15911691,Janitorial Maintenance,Parks & Recreation,6250 FRONTENAC ST,19111.0,New,Janitorial Maintenance,Trash; Litter,Playground,,No,,,"Customer reported there is trash and debris  on the sidewalk,grass and street on the  Sommerdale ave side.",40.0401744,-75.0821284,5008Y00002Bq8N4,,2023,POINT (492993.654170413 4432219.430017792)
2023/05/20 20:48,,15915076,Janitorial Maintenance,Parks & Recreation,W KINGSLEY ST & W WALNUT LN,19144.0,New,Janitorial Maintenance,Trash,Park,,No,,,"Blue Bell park, trash cans infront of building overflowing, trash getting into park


Name of the park: Blue Bell
Describe the issue: Blue Bell park, trash cans infront of building overflowing, trash blowing into park
Exact location within the park: Trash cans infront of building
Large Crew & Heavy Machinery To Clean Up?: No",40.0322811,-75.1941307,5008Y00002CWfyv,,2023,POINT (483436.8620891992 4431358.163605913)
2023/05/22 09:45,,15916001,Janitorial Maintenance,Parks & Recreation,901-47 N 8TH ST,19123.0,New,Janitorial Maintenance,Trash; Litter; Restroom,Park,,No,Other,Litter,"A large group of several hundred people come out to play soccer every Sunday morning. They've been cleaning half the field and bagging trash but leave broken bottles, bottle caps, food, human waste, and other trash on the field where the crowd sits. There is also a port-a-potty that was left in the middle of the public field where people come to play with their kids, dogs, and families. The waste is disgusting and despite many attempts to get them to clean it up, they continue to trash the park. I don't want them to not be able to play there, they just NEED to clean up after themselves! Please have someone (park leader) address the issue with them.",39.9687651,-75.1503218,5008Y00002Cq1fx,,2023,POINT (487162.72920195706 4424301.277133363)
2023/05/22 14:29,,15917445,Janitorial Maintenance,Parks & Recreation,1625 WEST END DR,19151.0,In-Progress,Janitorial Maintenance,Trash,Park,,Yes,,,"Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: Yes
Name of the park: Morris Park
Exact location within the park: Morris Park, behind the homes spanning 1621 West End Drive to 1625 West End Drive.
Describe the issue: The area of Morris Park behind the homes, spanning from 1621 to 1625 West End Drive is filled with items dumped into the park.  This is a blight on the park and the neighborhood. This complaint has been previously submitted to the Parks department, yet they have not enforced the issue with the bad actors and the problem has gotten worse and is spreading.",39.9786292,-75.2649001,5008Y00002CqEG0,,2023,POINT (477381.14534881397 4425418.868362783)
2023/05/23 10:45,,15919407,Janitorial Maintenance,Parks & Recreation,2466 AMBER ST,19125.0,New,Janitorial Maintenance,Trash,Park,,Yes,,,"Exercise equipment, sectional couch, ceiling fan, high chair, trash bin with construction debris, plastic chair, etc dumped in the park on E. Letterly side of the street.",39.9834821,-75.1266812,5008Y00002CqYZ0,5008Y00002BYgyQ,2023,POINT (489183.92420893704 4425931.579212927)
2023/05/31 22:32,,15934404,Janitorial Maintenance,Parks & Recreation,2466-74 AMBER ST,19125.0,New,Janitorial Maintenance,Trash; Litter,Park,,No,,,Description of Problem: Junk left in public garden,39.9834821,-75.1266812,5008Y00002D9TBm,5008Y00002CqYZ0,2023,POINT (489183.92420893704 4425931.579212927)
2023/06/03 18:58,,15939429,Janitorial Maintenance,Parks & Recreation,HOLMEHURST AVE & RHAWN ST,19152.0,In-Progress,Janitorial Maintenance,Trash,Park,,No,,,Description of Problem: Electrical boxes opened and cleared out everywhere,40.0508822,-75.0360377,5008Y00002D9y3C,5001M00001ea1XY,2023,POINT (496926.117188046 4433405.292041333)
2023/06/05 12:46,,15941106,Janitorial Maintenance,Parks & Recreation,2466-74 AMBER ST,19125.0,New,Janitorial Maintenance,Trash; Litter,Recreation Center,,No,,,"Junk is just left in this park all the time. The people across the street bring this stuff and leave it there. There was homeless people sleeping on the couch.

Name of the park: Amber and letterly
Describe the issue: Junk is just left in this park all the time. The people across the street bring this stuff and leave it there. There was homeless people sleeping on the couch.
Exact location within the park: In the middle
Large Crew & Heavy Machinery To Clean Up?: No",39.9834821,-75.1266812,5008Y00002DA7ra,5008Y00002BYgyQ,2023,POINT (489183.92420893704 4425931.579212927)
2023/06/05 13:25,,15941269,Janitorial Maintenance,Parks & Recreation,5327 CASTOR AVE,19124.0,New,Janitorial Maintenance,Litter,Park,,No,,,"There is a park across the street from my house, unable to use it.  People come walk their dogs, they do not pick up the decal matter.  There is no sign or trash can so the pet owners can pick up the waste and dispose of it.  Can a fine sign be placed.",40.0303337,-75.0860639,5008Y00002DAAQJ,,2023,POINT (492656.8626094421 4431127.518708732)
2023/06/06 15:42,,15944616,Janitorial Maintenance,Parks & Recreation,4600 RIDGE AVE,19129.0,New,Janitorial Maintenance,Trash,Park,,No,,,"Ongoing problem. The park needs trash receptacles to help with the amount of litter from the bus stop


Large Crew & Heavy Machinery To Clean Up?: No
Name of the park: Wissahickon Park
Describe the issue: Constant litter at bus stop at park entrance including within days of volunteer clean up. Area needs clean up and a trash receptacle
Exact location within the park: Entrance at Wissahickon Transportation Center",40.0130615,-75.2020109,5008Y00002DARrC,,2023,POINT (482759.68994730746 4429226.460315727)
2023/06/06 20:27,,15945173,Janitorial Maintenance,Parks & Recreation,309 LARDNER ST,19111.0,New,Janitorial Maintenance,Trash,Recreation Center,,No,Other; Construction Materials,Construction Debris,"a vehicle pulled up and dumped gravel/broken concrete with metal pieces exposed onto property of Lawncrest Rec Center where children play daily.

 Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: No
Is the trash in the bike lane, street or the sidewalk?: Sidewalk
Is there commercial hazardous waste?: No",40.0481281,-75.1021413,5008Y00002DAVHD,,2023,POINT (491287.37272095453 4433103.986112897)
2023/06/08 10:05,,15948173,Janitorial Maintenance,Parks & Recreation,159 N 55TH ST,19139.0,New,Janitorial Maintenance,Trash; Litter,Recreation Center,,No,,,Customer is calling reporting overgrown grass and  high weeds that are  overflowing and entangled through the wires in the rear coming through the neighbors fence.,39.9637229,-75.2302299,5008Y00002DAlPr,5008Y00001sXH0m,2023,POINT (480337.2397459621 4423756.202321908)
2023/06/11 12:48,,15953305,Janitorial Maintenance,Parks & Recreation,4600 RIDGE AVE,19129.0,New,Janitorial Maintenance,Trash; Litter,Park,,Yes,,,"Large Crew & Heavy Machinery To Clean Up?: No
Name of the park: Lower Wissahickon
Describe the issue: Litter
Exact location within the park: At path entrance from Kelly Srive",40.0130615,-75.2020109,5008Y00002DBI2M,5008Y00002DARrC,2023,POINT (482759.68994730746 4429226.460315727)
2023/06/12 11:21,,15954474,Janitorial Maintenance,Parks & Recreation,231-37 E WYOMING AVE,19120.0,New,Janitorial Maintenance,Trash,Recreation Center,,No,,,Caller is requesting 2 trash cans to be placed outside of park. Across from Mentor St.,40.021175,-75.1209871,5008Y00002DBQLe,,2023,POINT (489675.7668845954 4430114.450575181)
2023/06/14 10:46,,15959309,Janitorial Maintenance,Parks & Recreation,400 S TANEY ST,19146.0,New,Janitorial Maintenance,Trash,Playground,,No,,,"We found drug paraphernalia around the children?s playground equipment. Multiple needles and needle caps.

 Custom Fields: 
Custom fields:
Name of the park: Markward Playground at Taney Street
Describe the issue: Drug paraphernalia near where kids play. Can we get cleanup and/or increased night time patrol or protection? Or lockup the area at night?
Exact location within the park: Under the tree at the bottom of the double purple slides on the toddler side of the playground. In the wood chips and that area.
Large Crew & Heavy Machinery To Clean Up?: No",39.9474702,-75.1833501,5008Y00002DBq4a,,2023,POINT (484337.29974527954 4421943.042336099)
2023/06/18 19:13,,15965874,Janitorial Maintenance,Parks & Recreation,338-50 N 65TH ST,19139.0,New,Janitorial Maintenance,Trash,Recreation Center,,No,,,"HI,

THIS REPORT WAS CREATED TO SHARE OF THE CONCERNS FOR THE RECREATION CENTER THAT IS IN THE EXISTENCE WITH THE MAINTENANCE MATTERS!

THEREFORE, THE BELOW LIST EXPLAINS OF THE SOME OF THE ISSUES:

1. OVER-FILLED TRASH RETAINERS!
2. LOOSE TRASH AND BOTTLES THAT EXISTS THROUGHOUT THE PLAYGROUND!
3. SO ON AND SO FORTH!

AND, THE RECREATION CENTER IS WITH THE PROPERTY ADDRESS OF THE FOLLOWING:

WILLIAM T. GRANAHAN PLAYGROUND
6532 CALLOWHILL STREET
PHILADELPHIA, PA.

AGAIN, THE RECREATION CENTER NEEDS TO BE INSPECTED AND CLEANED WITH THE CONCERN FOR PUBLIC SAFETY!

THANK YOU!",39.9690457,-75.2495875,5008Y00002DCWdY,,2023,POINT (478685.6572484758 4424351.424929361)
2023/06/20 13:02,,15968317,Janitorial Maintenance,Parks & Recreation,921 W BUTLER ST,19140.0,New,Janitorial Maintenance,Trash,Playground,,No,,,Requesting to have trash cans emptied and to have broken swings fixed.,40.0098825,-75.1433023,5008Y00002DCqG7,,2023,POINT (487769.52008438774 4428863.913744166)
2023/06/20 20:58,,15969639,Janitorial Maintenance,Parks & Recreation,BIGLER ST & S BROAD ST,19145.0,New,Janitorial Maintenance,Odor; Trash; Litter,Park,,No,,,"Literal human fecies on the concrete wall. It?s numerous spots and continues to happen.


Name of the park: Marconi (west)
Describe the issue: Human fecies on the wall. Multiple times
Exact location within the park: West of broad Marconi. Placement of the wall is on broad closer to bigler. Only two small concrete walls, this is the one closest to bigler on broad.
Large Crew & Heavy Machinery To Clean Up?: No",39.9142572,-75.171877,5008Y00002DCwXE,,2023,POINT (485310.29313035577 4418254.814537735)
2023/06/30 18:34,,15991030,Janitorial Maintenance,Parks & Recreation,100 E GODFREY AVE,19120.0,New,Janitorial Maintenance,Litter,Park,,No,,,Caller reporting trash around the football field.,40.0440216,-75.1164134,5008Y00002E7N6f,,2023,POINT (490069.3700625636 4432649.694963598)
2023/07/06 16:29,,15999644,Janitorial Maintenance,Parks & Recreation,3000 MEETINGHOUSE RD,19154.0,New,Janitorial Maintenance,Trash,Park,,Yes,,,"3069?3081 Meetinghouse Rd
Trash in the middle of walking trail",40.1126559,-74.968731,5008Y00002E8F4Y,5008Y00002E7xrq,2023,POINT (502664.7209930699 4440261.5120186275)
2023/07/13 12:39,,16013442,Janitorial Maintenance,Parks & Recreation,3165 STAMFORD ST,19136.0,New,Janitorial Maintenance,Trash,Park,,No,Other,Litter,"bunch of unbagged trash scattered across the Pennypack bike trail


Large Crew & Heavy Machinery To Clean Up?: No
Is the trash in the bike lane, street or the sidewalk?: Sidewalk
Is there commercial hazardous waste?: No",40.0517105,-75.0312243,5008Y00002E9WaD,,2023,POINT (497336.7146903443 4433497.0709888)
